Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Trial 13,Trial 14,Trial 15,Trial 16,Trial 17,Trial 18,Trial 19,Trial 20,Trial 21,Trial 22,Trial 23,Trial 24,Trial 25,Trial 26,Trial 27,Trial 28,Trial 29,Trial 30,Trial 31,Trial 32,Trial 33,Trial 34,Trial 35,Trial 36,Trial 37,Trial 38,Trial 39,Trial 40,Trial 41,Trial 42,Trial 43,Trial 44,Trial 45,Trial 46,Trial 47,Trial 48,Trial 49,Trial 50,Trial 51,Trial 52,Trial 53,Trial 54,Trial 55,Trial 56,Trial 57,Trial 58,Trial 59,Trial 60,Trial 61,Trial 62,Trial 63,Trial 64,Trial 65,Trial 66,Trial 67,Trial 68,Trial 69,Trial 70,Trial 71,Trial 72,Trial 73,Trial 74,Trial 75,Trial 76,Trial 77,Trial 78,Trial 79,Trial 80,Trial 81,Trial 82,Trial 83,Trial 84,Trial 85,Trial 86,Trial 87,Trial 88,Trial 89,Trial 90,Trial 91,Trial 92,Trial 93,Trial 94,Trial 95,Trial 96,Trial 97,Trial 98,Trial 99,Trial 100,Trial 101,Trial 102,Average ERP Waveform,95% CI Lower Bound,95% CI Upper Bound,Standard Error
-0.82351518,5.08063126,-1.91281676,5.37361574,3.86753821,3.16454291,1.38557589,-1.16286159,4.05717754,-2.83216691,-3.47080803,0.99659276,1.98905718,-0.47989282,-1.79714501,-0.99026501,-0.39311379,3.95965767,-0.31791112,0.31561917,4.27693224,4.50635004,10.01357746,2.39677119,1.31810403,1.95466352,1.76166296,-1.30589902,-0.30853522,-1.2508297,-0.41285443,2.49654245,-0.0918624,-0.526573,0.86390865,-1.02562082,2.28748274,-0.06537159,-1.3162396,-3.4139545,0.94365239,-3.29847479,-3.57115936,0.95881969,1.45751882,-1.07556605,-2.16440701,-0.45935071,-0.19986978,-2.821558,-1.44545388,0.60667348,-0.82460225,-2.36436892,4.73483181,-0.57675457,0.23478532,0.99091876,0.28832358,0.07690647,3.00601721,-4.05524921,-2.66507387,0.33440936,-5.17925644,1.01633143,-5.52067089,-1.78448462,0.06604301,-3.35368967,2.57711864,-2.58191466,-2.12882018,1.01615608,-0.86656094,-0.24303466,1.69664371,0.7509625,-0.17817995,-1.80730867,0.49719965,-0.25927934,-0.31270933,-0.89595652,-5.09451675,-0.33469057,-2.060359,0.90889132,0.26693857,0.07697082,-3.32783318,2.40328622,-0.35262507,-2.87584019,-3.3206408,-3.05626941,-6.23560619,-0.28211576,-1.63514626,0.44160175,-3.06468248,0.5172863,-0.178804175784314,-5.1750194555,5.0633412875,0.254137587458641
-0.92914057,4.91366768,-0.82642722,5.27947092,3.21584988,3.46559644,1.43378758,-1.0795126,3.94163156,-2.77290606,-3.44958901,0.4914701,1.57124484,-0.5055992,-1.71174955,-1.5254432,-0.58850563,3.45838976,0.09378196,-0.18148166,4.211586,4.97255516,8.78560162,2.65134573,1.18135154,1.49108565,1.64171422,-0.92656529,-0.52298987,-1.07906914,-0.4307518,2.31481361,-0.11582952,0.106418,0.64678669,-0.83437479,2.32172871,0.05079553,-1.77886176,-3.1390357,1.32333994,-3.61917472,-3.52085352,0.97553456,1.64010513,-1.13531888,-1.66804028,-0.69245017,-0.50013196,-2.66487503,-2.11940169,0.90581274,-0.68846232,-2.11736488,4.97502899,-0.13185763,0.20262659,0.73211139,0.54320371,0.00912039,3.62682009,-3.67740488,-2.3065722,0.04158676,-5.10629845,1.07429874,-5.44687128,-1.91277242,-0.38063937,-3.09128284,2.60618782,-2.38413191,-1.88076532,0.72976023,-0.99988353,-0.25927657,1.49769127,1.23026073,0.33345309,-0.95834053,-0.00659446,-0.61385638,-0.48195243,-0.5528028,-4.62503719,0.14215219,-1.7356776,0.43886697,-0.72932088,0.11175448,-3.3365078,2.37253523,-0.68669331,-3.20113802,-3.86188745,-3.22650886,-6.4881773,-0.29387182,-1.62695789,0.17292285,-3.81410599,0.40777385,-0.20203404127451,-5.082235387,4.9749052985,0.247852961301386
-0.88951278,4.69930029,0.34902978,5.12382269,2.58404016,3.70270801,1.47775424,-0.95498389,3.75258255,-2.61222696,-3.34225464,0.05529642,1.07354355,-0.46078071,-1.55930209,-2.0699482,-0.74401212,2.89319444,0.47828874,-0.70786071,4.03072834,5.24504089,7.36722708,2.81975102,1.01746523,0.96763706,1.44476986,-0.56271297,-0.78298199,-0.89686716,-0.43781841,2.06674695,-0.17328344,0.72057885,0.40969333,-0.59156954,2.27735806,0.19470364,-2.2276535,-2.77622414,1.64418042,-3.80387187,-3.35371113,0.95132947,1.75830817,-1.16063333,-1.11826575,-0.91133767,-0.79332769,-2.49615979,-2.74707055,1.16103649,-0.50877392,-1.78828335,5.12120771,0.32712221,0.12162179,0.45258942,0.77109718,-0.04091296,4.15763378,-3.28445768,-1.88785028,-0.23454899,-4.85919857,1.07126963,-5.22324133,-2.02035785,-0.82370353,-2.73956323,2.58486247,-2.11584902,-1.52299261,0.3954173,-1.10305119,-0.26287729,1.22183108,1.66119456,0.84880078,-0.06847584,-0.46131095,-0.96117282,-0.62165868,-0.17640495,-4.02658081,0.67608142,-1.33186316,-0.05964661,-1.75492835,0.14789033,-3.28712606,2.16504765,-1.12877512,-3.54496908,-4.42224073,-3.33995104,-6.60763168,-0.34873283,-1.64491868,-0.17135024,-4.55078173,0.11036599,-0.225474540784314,-4.843777728,5.123691941,0.241544015936524
-0.70057249,4.44769478,1.57449412,4.90576649,2.00136471,3.86880732,1.51662993,-0.7913937,3.48903275,-2.3535862,-3.14863205,-0.29847002,0.51452452,-0.34946293,-1.35008538,-2.6013062,-0.85476464,2.28648233,0.81145245,-1.24327314,3.75009537,5.316535,5.82242298,2.89980102,0.82642275,0.40521586,1.17421651,-0.22946455,-1.07910872,-0.72047466,-0.42859018,1.76509356,-0.27029675,1.29100537,0.15598434,-0.29998142,2.15550733,0.36055237,-2.63618803,-2.3353548,1.89879298,-3.85344791,-3.0722661,0.88136685,1.80870867,-1.15282249,-0.53986323,-1.11139166,-1.07484257,-2.31292772,-3.30419493,1.35850096,-0.28865752,-1.39187503,5.16513205,0.78472102,-0.00159693,0.16153213,0.96258044,-0.06480903,4.56786871,-2.89169455,-1.42942953,-0.48573992,-4.45268536,1.01436734,-4.86640835,-2.1016407,-1.23577273,-2.30558538,2.51801896,-1.78612459,-1.0667392,0.02483115,-1.17091954,-0.262532,0.87754214,2.04164743,1.35408211,0.82466918,-0.838256,-1.29662108,-0.72734821,0.21305633,-3.31392717,1.24400234,-0.86187577,-0.56865478,-2.76781344,0.18318272,-3.18475962,1.7901125,-1.65998805,-3.89660239,-4.98794508,-3.39870071,-6.58394909,-0.4332906,-1.69394827,-0.58771396,-5.25195217,-0.35982072,-0.248179628137255,-4.9818682435,5.152163772,0.236426229689275
-0.36350036,4.16995811,2.81040096,4.62673187,1.49369133,3.96053004,1.54977512,-0.59130991,3.15249729,-2.0036633,-2.8704958,-0.5612092,-0.08431321,-0.17930132,-1.09624588,-3.09628391,-0.91843492,1.66058409,1.07058036,-1.76663399,3.38811445,5.189713,4.21671104,2.89235139,0.60870326,-0.17339957,0.83703405,0.05991596,-1.39924335,-0.56416142,-0.39831793,1.42433155,-0.40987751,1.79482067,-0.10998252,0.03538683,1.96080434,0.54002714,-2.9788723,-1.82930279,2.08274937,-3.77455688,-2.68257332,0.76369196,1.79095805,-1.11432791,0.04157578,-1.28811562,-1.34082055,-2.11226845,-3.76964641,1.4876076,-0.03356147,-0.94606048,5.10054541,1.22470558,-0.15830773,-0.13166797,1.11026013,-0.05615258,4.83075094,-2.51201773,-0.9530043,-0.70545471,-3.90770316,0.91352367,-4.39722681,-2.15081739,-1.59036803,-1.79991245,2.41107273,-1.4057076,-0.52791595,-0.3679328,-1.20027792,-0.26633334,0.4770022,2.37168241,1.83625436,1.68332565,-1.11361098,-1.61485302,-0.79577094,0.59506536,-2.50601721,1.82024848,-0.34243831,-1.06925917,-3.72618723,0.21442497,-3.03604555,1.26515317,-2.2562449,-4.24321222,-5.54389048,-3.40784049,-6.41367054,-0.53448784,-1.77794909,-1.07073927,-5.89715004,-0.97955441,-0.269146487941177,-5.4865572965,4.8205499865,0.233574908383944
0.11515522,3.87771988,4.01836634,4.29074669,1.0822773,3.97836208,1.57681203,-0.3578608,2.7472918,-1.57209563,-2.5116086,-0.72943807,-0.69948053,0.03875244,-0.81117857,-3.53190136,-0.93532312,1.03681624,1.2358737,-2.25693226,2.96498203,4.87698936,2.61419344,2.8011539,0.36544609,-0.7444309,0.44351596,0.29463482,-1.72899461,-0.43939972,-0.34331441,1.0600158,-0.59164393,2.21220303,-0.38280603,0.40748382,1.70111465,0.72272557,-3.23237252,-1.27348888,2.19451976,-3.57892799,-2.19408083,0.59942174,1.70778143,-1.04857564,0.60085535,-1.43724835,-1.58821273,-1.89141846,-4.12641907,1.54163122,0.24888569,-0.47117645,4.92354536,1.6307615,-0.33821326,-0.41780728,1.20914602,-0.01095369,4.92481804,-2.15527153,-0.48044056,-0.88911843,-3.25028944,0.78082955,-3.83953023,-2.16221213,-1.86327839,-1.23636055,2.26962519,-0.98668098,0.07347608,-0.76693624,-1.19007647,-0.28107357,0.03553408,2.65320015,2.28335428,2.4711926,-1.26964986,-1.90975094,-0.82511091,0.94982982,-1.62529457,2.3776865,0.20676515,-1.54249799,-4.59041357,0.2377075,-2.84884501,0.61493218,-2.88925457,-4.57039452,-6.07406855,-3.37493563,-6.10021687,-0.64034843,-1.89944386,-1.61296105,-6.468894,-1.71855831,-0.287343916372549,-5.999885801,4.8476772265,0.233699557790989
0.7235682,3.58273554,5.16270971,3.9044888,0.78283393,3.92654777,1.59767938,-0.09483945,2.28070116,-1.07113254,-2.0777421,-0.8048017,-1.30650938,0.29094172,-0.50889695,-3.88644934,-0.908297,0.43464896,1.29177415,-2.69413781,2.501719,4.39977694,1.07478285,2.63264513,0.09859502,-1.28403831,0.00683534,0.46686888,-2.05230832,-0.35421675,-0.26125324,0.68809164,-0.81172812,2.52727175,-0.6560576,0.80748481,1.38712931,0.89675832,-3.37695551,-0.68528259,2.23526192,-3.28247833,-1.61945248,0.39275354,1.56482911,-0.95977771,1.1143384,-1.55489373,-1.81475449,-1.64829099,-4.36240005,1.51809788,0.54915559,0.01090479,4.63293123,1.98722672,-0.53004187,-0.68824303,1.25688326,0.07202858,4.83522034,-1.82774496,-0.03279981,-1.03421903,-2.51024127,0.62974036,-3.21880388,-2.130615,-2.03381157,-0.63155985,2.09915853,-0.54203689,0.71410632,-1.15500557,-1.14154291,-0.31165624,-0.42911792,2.8895421,2.68478394,3.15495849,-1.29561234,-2.17449856,-0.81511259,1.25930023,-0.69688213,2.88897085,0.76403975,-1.97019744,-5.32477283,0.24876451,-2.63184404,-0.12960345,-3.52779508,-4.86282015,-6.56218863,-3.30939627,-5.65386486,-0.74066663,-2.05927444,-2.20487022,-6.95325279,-2.54103208,-0.301747392843137,-5.6374102585,4.6212735155,0.236977548611279
1.44496083,3.29648066,6.21182537,3.47725916,0.60486883,3.81281281,1.61267936,0.19320154,1.76300156,-0.51517224,-1.57664704,-0.79382944,-1.88100922,0.56135494,-0.20341516,-4.14049673,-0.84260726,-0.12899786,1.22810388,-3.06008768,2.01924205,3.787251,-0.34821454,2.395648,-0.18900275,-1.76928163,-0.45753789,0.57210797,-2.35218096,-0.31279176,-0.15139973,0.32422006,-1.06289124,2.72880697,-0.92239636,1.2251364,1.03182554,1.04946184,-3.39766192,-0.08329841,2.20850611,-2.90420127,-0.97426152,0.15078074,1.37037551,-0.85272586,1.56102586,-1.63768578,-2.01888299,-1.38196111,-4.47090101,1.41891754,0.85622561,0.47775424,4.23048401,2.27984309,-0.72216797,-0.93522269,1.25381589,0.19111633,4.55472183,-1.53192043,0.37061542,-1.14031541,-1.71961927,0.47423315,-2.56082726,-2.05164719,-2.08594608,-0.00437289,1.90478575,-0.08526063,1.3682878,-1.51444983,-1.05815959,-0.36063457,-0.8976348,3.08502078,3.03153539,3.70572376,-1.18820703,-2.40175676,-0.76714396,1.50808775,0.25234798,3.32778597,1.30677342,-2.33579111,-5.89901352,0.24337804,-2.39416933,-0.9327845,-4.13913059,-5.10498047,-6.99219275,-3.22179985,-5.09137344,-0.82750773,-2.25640225,-2.83499098,-7.3401866,-3.40735316,-0.311373639803921,-5.8593118675,4.20960045,0.243030340337504
2.25816536,3.0297904,7.13929939,3.02069139,0.55138147,3.64787483,1.62253094,0.5008961,1.20733905,0.07974949,-1.01799119,-0.70743394,-2.39970684,0.83269811,0.09183204,-4.2778511,-0.74556077,-0.64027917,1.04095447,-3.33927965,1.53747678,3.07475233,-1.61007643,2.10100055,-0.49352556,-2.17905998,-0.93250549,0.60933602,-2.61146688,-0.31528109,-0.01476884,-0.01686738,-1.33487463,2.81075788,-1.17377687,1.64917374,0.64980912,1.16819406,-3.28525686,0.51334453,2.11975193,-2.46499276,-0.27659684,-0.11687672,1.13486457,-0.73259169,1.92349803,-1.68296182,-2.19961143,-1.09305918,-4.45090103,1.25023854,1.15807939,0.90740824,3.72117853,2.49646616,-0.90323991,-1.15217698,1.20291269,0.34174937,4.08436489,-1.26648033,0.7131021,-1.20891309,-0.91122228,0.32792485,-1.89041042,-1.92210972,-2.00925088,0.62484205,1.69107413,0.37008262,2.00904274,-1.82786965,-0.94551927,-0.42792261,-1.35005498,3.24441671,3.31633353,4.10019493,-0.95169574,-2.58390093,-0.68416202,1.68421972,1.1947875,3.67011046,1.81255126,-2.62505817,-6.28963947,0.21777141,-2.14498568,-1.75592124,-4.69058466,-5.28199673,-7.34884357,-3.12310243,-4.43528318,-0.89558029,-2.48782635,-3.49003029,-7.62369776,-4.2759819,-0.315319610490196,-6.239257333,4.066205572,0.251055121520234
3.13834047,2.79250693,7.9247098,2.54837632,0.61887372,3.44479394,1.62836814,0.82204235,0.62945879,0.69653511,-0.413234,-0.56019068,-2.84143829,1.0871501,0.36450428,-4.28639126,-0.62609243,-1.08877313,0.73324239,-3.51956248,1.074561,2.30179739,-2.67615318,1.76116168,-0.81015623,-2.49499393,-1.40009749,0.58105814,-2.81372881,-0.35790586,0.14581084,-0.32194328,-1.6149416,2.77249146,-1.40174198,2.06776476,0.25660595,1.2411691,-3.03689671,1.08579707,1.97599387,-1.98642254,0.45341253,-0.398601,0.87036753,-0.60470116,2.1886642,-1.68894029,-2.35635662,-0.78400946,-4.30701256,1.02205038,1.44229472,1.27938795,3.11328316,2.62771416,-1.06276476,-1.3339349,1.10952914,0.51666123,3.4337616,-1.02656794,0.98129141,-1.24326682,-0.11703598,0.20323169,-1.23024774,-1.74029183,-1.79955709,1.23503876,1.46193814,0.81077445,2.60928297,-2.07898283,-0.81104636,-0.51070678,-1.76672637,3.37249613,3.53373051,4.32166672,-0.59760779,-2.71337366,-0.57061791,1.77971435,2.10311294,3.89537144,2.26027536,-2.82675743,-6.48085451,0.1689893,-1.89311814,-2.55916095,-5.15113211,-5.38045406,-7.61826229,-3.02391672,-3.71291113,-0.9424305,-2.74860311,-4.15514088,-7.80181742,-5.10547829,-0.312802910784314,-6.4258344875,3.8772893935,0.260039199225513
4.05791759,2.59319377,8.5540657,2.07529473,0.7977289,3.21819687,1.63176417,1.14965403,0.0472616,1.31761551,0.22453719,-0.36943054,-3.18802547,1.3072716,0.60379046,-4.15876389,-0.49423563,-1.46762085,0.3148846,-3.59267235,0.64615893,1.50993264,-3.52274132,1.38974953,-1.13310897,-2.70221853,-1.84225571,0.49313423,-2.94409513,-0.43328658,0.32572293,-0.57978654,-1.8885963,2.61881828,-1.59778476,2.46896458,-0.132094,1.25826752,-2.65646434,1.61622953,1.78524458,-1.48955345,1.19415367,-0.68142909,0.58994186,-0.47434318,2.34829688,-1.65489268,-2.48875427,-0.45914876,-4.04917049,0.7475493,1.69666409,1.57566726,2.41834974,2.66750503,-1.19163346,-1.47687733,0.98103786,0.70625567,2.62094545,-0.80428642,1.16570401,-1.24807274,0.63319862,0.11060232,-0.59997177,-1.50623965,-1.45934355,1.80539203,1.22061002,1.22430217,3.1430037,-2.25343466,-0.66360134,-0.60354215,-2.12924576,3.47352958,3.68011856,4.36068535,-0.14405319,-2.78305817,-0.43228388,1.79093802,2.95130682,3.98748779,2.63121891,-2.93312621,-6.46515179,0.09524167,-1.64672601,-3.3033905,-5.49296522,-5.38919783,-7.7883997,-2.93381286,-2.95510387,-0.96844792,-3.03200579,-4.8142519,-7.87638378,-5.85645723,-0.303200310392157,-6.434717062,4.0543961,0.26896411831544
4.98764992,2.43889499,9.01995945,1.61717057,1.07288289,2.9834156,1.63468242,1.47606313,-0.51979303,1.92557371,0.88084513,-0.15422344,-3.42503381,1.47689378,0.80074656,-3.89287663,-0.36055481,-1.77348161,-0.19741762,-3.55459833,0.26491451,0.74047226,-4.13740969,1.00108004,-1.45572555,-2.7900486,-2.24162841,0.35445991,-2.99009418,-0.53097719,0.51868916,-0.78155899,-2.14043784,2.3597343,-1.75375772,2.84116721,-0.50117218,1.21178865,-2.15456462,2.0885303,1.55603766,-0.99387121,1.92315197,-0.95180243,0.30694783,-0.34657514,2.39932203,-1.58129025,-2.59645009,-0.1246736,-3.69203305,0.44231296,1.90984833,1.78155029,1.65106845,2.61346316,-1.28254175,-1.57901025,0.82634532,0.89912045,1.67182529,-0.58941829,1.26113451,-1.22910094,1.31327271,0.05788261,-0.01544696,-1.22193527,-0.99780172,2.31619167,0.96968222,1.59922671,3.58645129,-2.33956409,-0.51299661,-0.69866323,-2.42132235,3.55088568,3.75371122,4.2154479,0.3852925,-2.78673601,-0.27599451,1.71873772,3.71559334,3.93570137,2.90993905,-2.9402051,-6.243505,-0.00385141,-1.41300631,-3.9521296,-5.69293737,-5.30007505,-7.84951496,-2.86071515,-2.19477987,-0.97672939,-3.32979679,-5.45053196,-7.85268688,-6.49348116,-0.286085973235294,-6.480982352,4.2014605735,0.276948817203957
5.89777613,2.33493257,9.32129669,1.18971944,1.42477465,2.75558019,1.63941789,1.79309082,-1.05136704,2.50371957,1.5401032,0.06573808,-3.54234791,1.58198857,0.94853413,-3.49218631,-0.23552081,-2.00629854,-0.78080624,-3.40573955,-0.05994582,0.03229076,-4.51875448,0.6096859,-1.77062011,-2.75250173,-2.58231187,0.17649585,-2.94239974,-0.63820267,0.71699101,-0.92108113,-2.35508275,2.00995183,-1.86231947,3.17351198,-0.83676958,1.09708321,-1.54816914,2.48893738,1.29698634,-0.51636434,2.61773729,-1.1963588,0.03435445,-0.2260623,2.34385562,-1.46991253,-2.67890978,0.21156263,-3.25417161,0.12332952,2.07199264,1.88639104,0.82899857,2.46714449,-1.33029914,-1.6399684,0.65533656,1.08266807,0.6192475,-0.37031245,1.26681292,-1.19277728,1.90157044,0.0498296,0.51167881,-0.89141649,-0.43058205,2.74973965,0.71120232,1.9254837,3.91920805,-2.32905006,-0.36944044,-0.78647625,-2.62951446,3.60669708,3.75445795,3.89182329,0.96247786,-2.71950126,-0.10935402,1.56833529,4.37527657,3.73519325,3.0850234,-2.84800005,-5.82516766,-0.12707376,-1.19798803,-4.47327662,-5.73382235,-5.10854435,-7.79448318,-2.8104353,-1.46538055,-0.97273946,-3.63261414,-6.04687977,-7.73895407,-6.98670101,-0.261263942156863,-6.939709948,4.352473144,0.28332588938121
6.75920725,2.28479385,9.46276569,0.80787492,1.83052909,2.54874992,1.64851129,2.09228468,-1.52709591,3.03663969,2.18597722,0.27124321,-3.53455544,1.611413,1.0425539,-2.96574211,-0.12891063,-2.16891766,-1.40726817,-3.15088344,-0.32284749,-0.58024031,-4.67560482,0.22982903,-2.06988144,-2.58862257,-2.85053205,-0.02731949,-2.79545879,-0.74073565,0.91177952,-0.99497437,-2.51812267,1.58816433,-1.91736853,3.45624995,-1.12689626,0.91303736,-0.85990167,2.80654407,1.01638961,-0.07082987,3.25576282,-1.40271544,-0.21591818,-0.11692846,2.18897915,-1.32391667,-2.73525119,0.54040766,-2.75704765,-0.19204485,2.17528772,1.88415754,-0.02784494,2.23408318,-1.33200884,-1.66094255,0.47825998,1.24387145,-0.49833074,-0.13491344,1.18637276,-1.14573967,2.38184881,0.08783069,0.97412574,-0.52077812,0.22078279,3.09115982,0.44682413,2.19462681,4.1251359,-2.21744037,-0.24293333,-0.85619432,-2.74384546,3.64162946,3.68393445,3.40308857,1.55677152,-2.57820654,0.05962351,1.34900284,4.91343212,3.38741302,3.14962196,-2.66045666,-5.22711849,-0.27156067,-1.00636494,-4.84065056,-5.60531139,-4.81415081,-7.61910915,-2.78635383,-0.79926956,-0.96386838,-3.93040633,-6.58649921,-7.54578018,-7.31322956,-0.228796743529412,-7.2768930425,4.874017309,0.287669758133732
7.54470873,2.29005408,9.45399857,0.48503804,2.26527548,2.37507558,1.66461253,2.36521101,-1.92742002,3.51068878,2.8017714,0.44465172,-3.40112424,1.55754745,1.08047414,-2.32797718,-0.04923442,-2.26657438,-2.04497862,-2.79896832,-0.52192408,-1.06902111,-4.62582827,-0.12494969,-2.34532547,-2.30263805,-3.03522158,-0.24225646,-2.54796839,-0.82385594,1.09346128,-1.00268173,-2.61703205,1.11617613,-1.9144634,3.68103433,-1.36192918,0.66236323,-0.11703992,3.03369308,0.72192293,0.33259374,3.81629682,-1.56021047,-0.43360245,-0.02264476,1.94628739,-1.14782608,-2.76411819,0.85188234,-2.22387004,-0.48715115,2.2144444,1.77376258,-0.89753813,1.92365098,-1.28710294,-1.64454412,0.30510685,1.37004316,-1.63843417,0.12818944,1.0275929,-1.09440947,2.74374557,0.16981307,1.36887479,-0.11809188,0.92975891,3.32910919,0.17798238,2.40004635,4.19315338,-2.004498,-0.14265746,-0.89661497,-2.75819635,3.65476823,3.54519844,2.76933861,2.13628769,-2.36182308,0.22288838,1.07353044,5.31742191,2.90016365,3.10173321,-2.38526416,-4.47315788,-0.43283293,-0.84142327,-5.03525877,-5.30468988,-4.4207983,-7.32228947,-2.78929615,-0.22614789,-0.95885754,-4.21298265,-7.05350256,-7.28544903,-7.4582057,-0.189024304901961,-7.2738517065,5.2612084835,0.289794635117525
8.23002243,2.35038042,9.30854225,0.23235536,2.70355821,2.24411464,1.69033718,2.60378599,-2.23453307,3.91438746,3.37089014,0.57085514,-3.14638186,1.41674507,1.06218386,-1.59826493,-0.00323403,-2.3062892,-2.65991259,-2.36266851,-0.658925,-1.41364086,-4.39473486,-0.44227657,-2.58878851,-1.90389466,-3.128474,-0.45304424,-2.20317292,-0.87335742,1.25215626,-0.94635904,-2.64200544,0.61784637,-1.85116351,3.84115243,-1.53497529,0.35168147,0.64974654,3.16620779,0.42042059,0.68762565,4.28034592,-1.66054022,-0.61057842,0.05406654,1.63121259,-0.94747281,-2.76360846,1.13573408,-1.67836976,-0.74703807,2.18703771,1.55918574,-1.75688708,1.54871225,-1.19725358,-1.59461331,0.14502159,1.44961965,-2.756428,0.42870128,0.80195618,-1.04457057,2.98294258,0.29037726,1.69679546,0.30677938,1.66594481,3.45633507,-0.09391044,2.53710127,4.11775112,-1.69434547,-0.0764116,-0.89695168,-2.67054415,3.64362144,3.34265065,2.01659966,2.66963482,-2.07174778,0.37272456,0.7575292,5.57924175,2.28734541,2.94424677,-2.03348541,-3.59272432,-0.60495341,-0.70502055,-5.04618025,-4.83717918,-3.93683362,-6.9061203,-2.8175602,0.22838759,-0.96718144,-4.47052908,-7.43351221,-6.97127247,-7.41535473,-0.142575269607843,-6.9680148615,5.5142969585,0.28973476548826
8.79488564,2.46358204,9.04265022,0.05812347,3.12075329,2.16226816,1.7280736,2.80063701,-2.4332118,4.23874426,3.87732768,0.6380924,-2.77925682,1.18960476,0.98965049,-0.80023265,0.00453347,-2.29623151,-3.21764016,-1.8578043,-0.73894686,-1.6023221,-4.01324368,-0.71132839,-2.79243422,-1.40658724,-3.12585068,-0.64463687,-1.76893711,-0.87652743,1.37818575,-0.83066452,-2.58662581,0.1179603,-1.72731256,3.93166208,-1.64208031,-0.00860841,1.40786922,3.20348215,0.11775087,0.99178624,4.63152409,-1.698264,-0.74125004,0.11128974,1.26218164,-0.72984535,-2.73126626,1.38207078,-1.14357698,-0.95936048,2.09370852,1.24935746,-2.58217335,1.12510586,-1.0661459,-1.51598585,0.00577176,1.47290862,-3.80749869,0.77363062,0.52402902,-1.00101733,3.1010344,0.44113302,1.96206272,0.74246109,2.39640427,3.47004271,-0.36728263,2.60320878,3.89930391,-1.29542327,-0.05007589,-0.84769261,-2.48296833,3.60425711,3.08185744,1.17571557,3.12753224,-1.71199107,0.50212461,0.41858244,5.69563103,1.56845832,2.68472719,-1.61905277,-2.61950684,-0.78078097,-0.59764111,-4.87108803,-4.21587992,-3.37489653,-6.37588596,-2.86712456,0.54408073,-0.99837232,-4.69416428,-7.71426296,-6.6169219,-7.18730259,-0.0903663079411765,-6.604870103,5.642425683,0.287713601984195
9.22381878,2.62571955,8.67407417,-0.03268552,3.49439883,2.13243484,1.77982044,2.94946408,-2.51166224,4.47744989,4.30617714,0.63859105,-2.31287026,0.88102889,0.86672699,0.03912628,-0.02801818,-2.24506521,-3.68521738,-1.30261588,-0.77004892,-1.63239074,-3.51595783,-0.92318332,-2.94908571,-0.82928693,-3.02654028,-0.80296808,-1.25761533,-0.82304418,1.46259511,-0.66244751,-2.44836164,-0.35895592,-1.54520261,3.94946671,-1.68229079,-0.40469831,2.12439132,3.14841819,-0.18120286,1.24609601,4.85664988,-1.67113972,-0.8227765,0.14795232,0.85963321,-0.50286895,-2.66415024,1.58197534,-0.64064693,-1.1151073,1.93821239,0.85780245,-3.34996152,0.67096245,-0.89915502,-1.41422641,-0.1066826,1.43274593,-4.74869823,1.16647863,0.21069741,-0.96726286,3.105088,0.61121237,2.17139626,1.17642212,3.08719206,3.37207127,-0.64022791,2.5978744,3.54407263,-0.82021487,-0.06719536,-0.74142885,-2.20148802,3.53155231,2.76939368,0.28102779,3.48427629,-1.28925669,0.60513008,0.07533121,5.66803551,0.76782435,2.33496475,-1.15814948,-1.58990085,-0.95231164,-0.51850659,-4.51633549,-3.4613483,-2.7515502,-5.73998642,-2.93202829,0.70705295,-1.06135535,-4.87643814,-7.88615465,-6.23580313,-6.78524876,-0.0335901430392154,-6.2110122945,5.6274662285,0.284103842253968
9.50680828,2.8312788,8.22080326,-0.03873575,3.80539942,2.15384316,1.84698796,3.04539275,-2.46220994,4.62698412,4.64414263,0.56894416,-1.76392734,0.50005448,0.69890594,0.89051044,-0.10034221,-2.16134882,-4.03305817,-0.71694785,-0.76271898,-1.51020002,-2.93915272,-1.07110465,-3.05254412,-0.19429263,-2.83335996,-0.91565454,-0.6856817,-0.70574808,1.49766386,-0.45036623,-2.22883797,-0.78979373,-1.30962121,3.89330029,-1.65755749,-0.81992501,2.76764965,3.00721407,-0.47248775,1.45456409,4.94629717,-1.58027542,-0.8551442,0.16383278,0.44495153,-0.27512774,-2.55897737,1.72810817,-0.18781084,-1.20911515,1.72728801,0.40207598,-4.03793716,0.20589888,-0.70293391,-1.2953428,-0.18849684,1.32503402,-5.54093313,1.60659206,-0.1196959,-0.94534147,3.00695372,0.78793311,2.33320093,1.59540892,3.70491123,3.16884851,-0.91038209,2.52266884,3.06396461,-0.28478658,-0.1286698,-0.5735935,-1.83570337,3.41955686,2.41269422,-0.63108206,3.71901608,-0.81287837,0.67710435,-0.25351214,5.50234604,-0.08640122,1.91032231,-0.66849387,-0.54139817,-1.11108756,-0.46572942,-3.99661922,-2.60080957,-2.08671141,-5.00974369,-3.00485897,0.71048522,-1.1638329,-5.01174641,-7.94270229,-5.84051514,-6.22844315,0.0263087373529413,-5.8255360395,5.4745435965,0.279379446181042
