Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Trial 13,Trial 14,Trial 15,Trial 16,Trial 17,Trial 18,Trial 19,Trial 20,Trial 21,Trial 22,Trial 23,Trial 24,Trial 25,Trial 26,Trial 27,Trial 28,Trial 29,Trial 30,Trial 31,Trial 32,Trial 33,Trial 34,Trial 35,Trial 36,Trial 37,Trial 38,Trial 39,Trial 40,Trial 41,Trial 42,Trial 43,Trial 44,Trial 45,Trial 46,Trial 47,Trial 48,Trial 49,Trial 50,Trial 51,Trial 52,Trial 53,Trial 54,Trial 55,Trial 56,Trial 57,Trial 58,Trial 59,Trial 60,Trial 61,Trial 62,Trial 63,Trial 64,Trial 65,Trial 66,Trial 67,Trial 68,Trial 69,Trial 70,Trial 71,Trial 72,Trial 73,Trial 74,Trial 75,Trial 76,Trial 77,Trial 78,Trial 79,Trial 80,Trial 81,Trial 82,Trial 83,Trial 84,Trial 85,Trial 86,Trial 87,Trial 88,Trial 89,Trial 90,Trial 91,Trial 92,Trial 93,Trial 94,Trial 95,Trial 96,Trial 97,Trial 98,Trial 99,Trial 100,Trial 101,Trial 102,Trial 103,Trial 104,Trial 105,Trial 106,Trial 107,Trial 108,Trial 109,Trial 110,Trial 111,Trial 112,Trial 113,Trial 114,Trial 115,Average ERP Waveform,95% CI Lower Bound,95% CI Upper Bound,Standard Error
-3.97143674,4.0637393,2.76969528,2.13141394,7.02360916,5.32664108,7.42049694,-3.57915115,4.63043118,2.94247246,3.21691847,0.17503664,0.78826201,9.99653912,1.46499574,2.20919728,4.04220819,1.11594844,1.44308043,5.47830009,12.54975891,-0.57716316,2.40077353,-3.20711398,2.93172073,2.19744515,5.81649351,0.96940583,3.80506516,2.09392834,-2.5328095,-1.24922967,-1.94253516,-1.66673589,1.0261023,-6.29057026,3.93300676,-0.44120753,0.53260398,0.69966632,-3.55977798,-1.58176887,-1.86566997,6.38616657,-1.49602878,3.31502843,1.23763895,1.72542739,-0.48734063,-1.96318018,-0.10058187,-4.30557013,-2.29629803,6.05295897,-5.58469677,2.314394,7.09814072,4.17250586,0.29741767,3.16408682,-8.04916763,-0.69299817,-3.81989861,4.82958078,1.4589386,-0.42388427,47.84443283,-0.53085154,-1.84849608,-1.32408214,4.61353683,-0.99467021,2.56966615,1.42335391,-1.85985541,-2.90819836,0.99216115,-5.346982,0.81482983,0.48801413,-2.34901929,2.66464138,2.41113257,-3.55420947,-1.24114859,0.74314648,1.90211177,-4.60059547,-3.45822144,13.35696125,5.98574018,1.60046482,0.49787527,2.7467339,4.60752153,-1.15250051,0.10006146,4.16445684,-5.34261513,3.47753716,1.47916949,-1.83841085,-10.50272846,9.86046124,-0.91145957,-8.76943779,-4.03792143,-5.84003496,-5.72948265,-0.57565099,-8.02401352,4.04323196,4.46309614,-7.32881021,-2.52957034,1.007076504,-8.03973483875,11.59230148875,0.567584105454542
-4.81587315,3.39245939,3.82032013,1.49804056,7.3286438,6.02931404,7.18861485,-3.33872604,4.30216455,2.92674732,3.05674076,0.35427472,0.79001009,10.72373486,1.68148386,2.44470572,3.64311242,1.10777903,1.58002806,5.11741018,9.21755695,0.00405269,2.3461206,-3.0638597,3.69342279,0.79525536,5.24151278,0.65373415,4.17994785,1.85866964,-2.24708152,-0.69722265,-1.47109449,-1.02008593,1.00275564,-5.99657154,3.88551474,-1.55858219,1.21631873,0.31981,-3.7429111,-1.47814763,-1.93246448,6.4597702,-4.03226471,3.05175471,1.08134067,2.62204123,0.55589718,-2.55653644,0.03902629,-4.41257858,-2.21430206,6.39872885,-4.84034252,2.02284813,6.82190514,3.98115396,-0.84544611,2.74609089,-7.69285727,-0.68021923,-3.40068913,3.64428139,1.11431706,-0.5200215,45.84823608,0.90598518,-1.80048025,-0.60922354,4.60606098,-1.98183489,3.49890971,1.15223432,-2.3555243,-2.66788816,0.88934106,-5.45138407,1.20017755,0.3021718,-2.14054275,1.40555036,1.89195061,-4.03004265,-2.71367478,0.87000448,2.00851989,-2.88290715,-3.71219754,13.00512791,4.9041934,1.54066849,0.88901109,2.78670335,3.0227983,-1.098171,0.26388913,3.36810064,-4.67725468,2.73891258,1.94548118,-2.03825712,-9.63208389,10.45603752,-0.6051079,-8.67730236,-5.13530874,-5.30078554,-4.75828743,-0.51745206,-9.45437622,3.60975456,6.14496756,-7.00035715,-4.75617504,0.909910456608696,-8.30813545125,10.6233483575,0.550529555598216
-5.35347843,2.77209044,4.8203125,0.94954813,7.57600212,6.62348747,6.77780628,-2.87718773,3.96277714,2.92881966,2.84142113,0.49167439,0.86376965,11.34273052,1.8334986,2.78736067,3.26504159,1.02512932,1.66678429,4.75436163,5.87585449,0.51734596,2.25998378,-2.78331518,4.24610186,-0.49983561,4.46670818,0.46611983,4.43866777,1.54634702,-1.83969474,-0.13856331,-0.87002069,-0.3503142,0.81368107,-5.56652355,3.74921656,-2.73471165,1.9101212,-0.08217762,-3.84779811,-1.45901036,-1.94187033,6.35137463,-6.45001078,2.52586794,0.82398635,3.44406176,1.71062148,-3.06159163,0.17767698,-4.34938192,-2.10009432,6.59528494,-3.95736766,1.62098718,6.38859081,3.6950407,-2.00320101,2.24935293,-7.19478321,-0.64976549,-2.83544779,2.55404377,0.66912353,-0.5931167,42.78563309,2.38948989,-1.72417927,0.16091935,4.55278301,-2.93796825,4.25435114,0.85392827,-2.79081249,-2.2925837,0.75328076,-5.35344315,1.62655377,0.11372308,-1.82946432,0.1658386,1.32713223,-4.38871527,-4.0376482,0.91573507,2.0388763,-1.16993082,-3.78641248,12.50745583,3.5818367,1.39396763,1.18847454,2.66107631,1.2308476,-1.03138137,0.48517638,2.53866982,-3.89494944,1.91628695,2.32174325,-2.21638441,-8.49910831,10.85872936,-0.37388957,-8.37969589,-6.28311872,-4.62622309,-3.90090942,-0.54940397,-10.78714371,2.95022392,7.69682837,-6.62600565,-6.94210339,0.797283483130435,-7.935353635,11.161230085,0.531089536555856
-5.57388401,2.20931959,5.73593903,0.50945413,7.75538254,7.09461403,6.19275761,-2.21120071,3.63271189,2.94759321,2.56824875,0.57570314,1.02902544,11.83619404,1.90423977,3.24616957,2.90015197,0.87889695,1.70715904,4.40013647,2.59603,0.94181925,2.14897943,-2.36971402,4.55979633,-1.67385268,3.52853584,0.43619323,4.57633066,1.17218328,-1.30921555,0.41300711,-0.18201622,0.31169894,0.45008546,-5.0081563,3.50910878,-3.9357543,2.58420062,-0.46900663,-3.86884665,-1.50953853,-1.88830793,6.07987595,-8.66042042,1.76554608,0.47761628,4.15991402,2.93902111,-3.46701026,0.31996533,-4.1243844,-1.9576385,6.64711809,-2.97287345,1.12762558,5.81836891,3.31438613,-3.13114524,1.66795301,-6.5741477,-0.61569095,-2.14366245,1.565961,0.12275399,-0.64165819,38.62666321,3.87882638,-1.62397671,0.95232719,4.47309399,-3.83350039,4.80297947,0.53576434,-3.14744258,-1.78785026,0.58729559,-5.06212044,2.07244945,-0.06215797,-1.4361124,-1.02935398,0.73599738,-4.61594915,-5.17322111,0.86851627,1.99508357,0.48870584,-3.67198563,11.88664818,2.06791997,1.16400099,1.3696295,2.37272334,-0.68738878,-0.94369048,0.75639731,1.69296944,-3.03503752,1.04239964,2.58461714,-2.3715899,-7.13779449,11.0796423,-0.22457327,-7.8913765,-7.41085196,-3.83318543,-3.18374634,-0.67685682,-11.9817009,2.09163284,9.04947948,-6.2200532,-9.01537991,0.671204462434784,-8.37202895,11.5524871375,0.51022678491353
-5.47959995,1.70981562,6.53950882,0.19688931,7.85827827,7.43283272,5.4468689,-1.36660182,3.33107042,2.98004389,2.23657084,0.59845471,1.29833162,12.18726349,1.88143098,3.82148743,2.53767705,0.68339372,1.70654058,4.06269503,-0.556804,1.26109076,2.01954913,-1.83466911,4.61688423,-2.71857333,2.47019172,0.58637065,4.592875,0.7540257,-0.6601156,0.94458854,0.54546076,0.93658602,-0.088408,-4.33409595,3.15230489,-5.12521887,3.20782709,-0.80527347,-3.80252719,-1.6118573,-1.76938331,5.67059374,-10.58286667,0.8113898,0.05816314,4.74082899,4.19666481,-3.76588273,0.47154155,-3.75343323,-1.79267049,6.56297398,-1.92864275,0.56463408,5.13520432,2.84235978,-4.18403387,0.99811369,-5.85106611,-0.59086382,-1.35198677,0.68098104,-0.51928234,-0.66681153,33.37751389,5.32570505,-1.50498819,1.72931278,4.38279772,-4.64084625,5.12159729,0.20536777,-3.41027784,-1.16641593,0.39376351,-4.59548759,2.51527023,-0.21037318,-0.98493159,-2.15774727,0.13935842,-4.70250654,-6.08925104,0.72162402,1.88164806,2.04762197,-3.36962032,11.17195415,0.4220987,0.85690445,1.41302264,1.93348193,-2.6431427,-0.82693452,1.06756735,0.84695184,-2.13803887,0.15156864,2.71415901,-2.5027833,-5.59075165,11.13447857,-0.15978827,-7.23535728,-8.44518661,-2.94314981,-2.62438965,-0.90154248,-13.00231552,1.06829083,10.13577747,-5.79949045,-10.90864468,0.533857072695652,-9.7812366475,11.1579008075,0.489433054244856
-5.08569431,1.2783848,7.21005249,0.02571622,7.87837219,7.63304234,4.56173515,-0.37727156,3.07463455,3.02118206,1.84827089,0.55631256,1.67656362,12.38023186,1.75852668,4.50375175,2.16529918,0.45540187,1.67142344,3.74680305,-3.52514029,1.46395826,1.87765777,-1.19673371,4.41265392,-3.63104868,1.33938849,0.93031269,4.49301863,0.31155053,0.09709663,1.44437277,1.26317191,1.49772465,-0.79342002,-3.56167817,2.66890359,-6.26534081,3.75081491,-1.05969799,-3.64763331,-1.7462244,-1.5860455,5.15376854,-12.14818382,-0.28573966,-0.41531673,5.16232347,5.4340663,-3.95584822,0.63882983,-3.25912261,-1.61213958,6.35509539,-0.86928904,-0.04377041,4.36564636,2.28523064,-5.11850071,0.23916349,-5.04676294,-0.58592319,-0.49299443,-0.10518987,-1.24524188,-0.67201716,27.08287048,6.67604589,-1.3727963,2.45656061,4.29314661,-5.33533907,5.19821167,-0.12964426,-3.56807899,-0.44753349,0.17392424,-3.97958732,2.93247581,-0.31659302,-0.50304246,-3.20024514,-0.44114888,-4.64465809,-6.76420736,0.47416428,1.70532417,3.46698999,-2.88960433,10.39814568,-1.28828514,0.48129398,1.30767167,1.36345863,-4.54420233,-0.67397529,1.40672922,0.01546908,-1.24377728,-0.72188354,2.69499826,-2.60905862,-3.9070797,11.0423193,-0.17801966,-6.44182777,-9.31355286,-1.9814533,-2.23134041,-1.22137058,-13.81966782,-0.07970612,10.89374638,-5.38322687,-12.56179714,0.387559367652174,-11.08519721,10.986604455,0.470765354075861
-4.41890049,0.91915858,7.73363876,0.0038847,7.81184769,7.69483185,3.56620026,0.71643072,2.87699318,3.06411934,1.4081552,0.45037028,2.16061711,12.40128517,1.53558767,5.27276897,1.77060354,0.21312258,1.60888624,3.45402503,-6.26009417,1.54479504,1.72853529,-0.48057857,3.95520735,-4.41293621,0.18591048,1.47172511,4.28598738,-0.13463052,0.94603747,1.90182674,1.92313755,1.9722929,-1.64788675,-2.71250653,2.05279946,-7.31854343,4.18501616,-1.20708776,-3.40544391,-1.89221919,-1.34256458,4.56281042,-13.30138588,-1.46737993,-0.92153746,5.4055419,6.59858656,-4.03898668,0.82864606,-2.66976309,-1.42357528,6.03835678,0.15979238,-0.6718145,3.53755212,1.65239954,-5.89544201,-0.60560316,-4.18380928,-0.60841596,0.396429,-0.80099684,-2.03737593,-0.66241688,19.82666779,7.87216139,-1.23316336,3.10114479,4.21028185,-5.89605904,5.03289747,-0.46192837,-3.61407948,0.34401011,-0.07216025,-3.246876,3.30266976,-0.36794919,-0.0186403,-4.14112902,-0.9838202,-4.44441175,-7.18661213,0.13148403,1.474702,4.71353054,-2.25128245,9.60417461,-2.99134851,0.04821891,1.05187964,0.68988973,-6.29952955,-0.47937083,1.76050186,-0.78789049,-0.38963225,-1.54516888,2.5173564,-2.68979478,-2.13993478,10.82426548,-0.27380574,-5.54670143,-9.94777679,-0.9763692,-2.00419426,-1.63039577,-14.41205597,-1.3082217,11.26966572,-4.99117517,-13.92441463,0.234727194608696,-12.04378247125,11.10264063,0.456751626922445
-3.51619077,0.63571894,8.10340881,0.13305035,7.65761185,7.62225914,2.49503422,1.86952984,2.74783421,3.10026026,0.92421001,0.28658125,2.73956442,12.23927307,1.21974766,6.09762383,1.34251821,-0.02491954,1.52606678,3.18287063,-8.72208595,1.50367022,1.57648575,0.28418347,3.26473045,-5.06969452,-0.94091505,2.2035799,3.98504734,-0.56390345,1.86490858,2.30781746,2.48156142,2.34211016,-2.62654781,-1.81177139,1.30239081,-8.2489233,4.48577213,-1.22991657,-3.07978821,-2.0298717,-1.04632473,3.93239474,-14.00374508,-2.67048693,-1.43795407,5.45839214,7.63658953,-4.02150249,1.0477221,-2.01807213,-1.23442566,5.6293664,1.11457217,-1.29302382,2.67881751,0.95630407,-6.48223019,-1.52823889,-3.28632808,-0.66216737,1.27697241,-1.41782653,-2.87250447,-0.64416003,11.73116302,8.85535622,-1.09174204,3.63439941,4.13510275,-6.30653143,4.63804388,-0.7846368,-3.54636073,1.17918551,-0.34547114,-2.43434095,3.60658407,-0.3536976,0.44067204,-4.96813869,-1.46769345,-4.10948753,-7.35501385,-0.29477245,1.19976711,5.76118517,-1.48203635,8.83154869,-4.61408186,-0.42893487,0.65352756,-0.05436904,-7.82385969,-0.23991996,2.11466551,-1.55089951,0.3909938,-2.28846836,2.17784286,-2.74477768,-0.3439236,10.5020237,-0.43810904,-4.58985519,-10.28754616,0.04195183,-1.93424797,-2.11897254,-14.76623917,-2.57099724,11.22091961,-4.6432023,-14.95769024,0.0778430332173914,-12.610170485,10.95133364375,0.450070621023824
-2.42282987,0.43119392,8.31927109,0.40850964,7.41739082,7.4235096,1.38730919,3.03454208,2.69242001,3.11960888,0.40770334,0.07561324,3.39525342,11.88646412,0.82522166,6.93727875,0.87263829,-0.24095908,1.42965508,2.92909741,-10.88119125,1.34619379,1.4247669,1.06446731,2.37218404,-5.60968733,-1.99469531,3.10780978,3.60686016,-0.95659298,2.82723355,2.65468287,2.90147185,2.59423518,-3.69682598,-0.88734794,0.42115584,-9.0236845,4.63324451,-1.11942196,-2.67701221,-2.14068055,-0.70744097,3.29651022,-14.23415565,-3.83066154,-1.94176221,5.31639767,8.49575329,-3.91321349,1.30216789,-1.33963633,-1.0514164,5.14557791,1.95451331,-1.88111424,1.81616569,0.21219334,-6.85461903,-2.51569653,-2.3800869,-0.74692971,2.10895419,-1.96875906,-3.72290969,-0.62365103,2.95427799,9.56881905,-0.95379066,4.03354216,4.06355572,-6.5552578,4.03795862,-1.09158599,-3.36800289,2.02622914,-0.64772928,-1.58141649,3.82791972,-0.26582387,0.84952593,-5.67244864,-1.87338698,-3.65303397,-7.27751398,-0.78698647,0.89146197,6.59146881,-0.61582834,8.12249374,-6.08586073,-0.9346059,0.12982726,-0.83263093,-9.04204369,0.04495376,2.45476055,-2.26272774,1.06992865,-2.9261868,1.67998374,-2.77433181,1.42752147,10.09650421,-0.65885365,-3.61316705,-10.2836113,1.04261649,-2.00550461,-2.67409873,-14.87787247,-3.8216114,10.71850872,-4.3580308,-15.63590145,-0.0805717272173916,-12.976794,9.898622275,0.452975566569499
-1.19006467,0.30828437,8.38737488,0.81939447,7.09572792,7.11045074,0.28455645,4.16369057,2.71129608,3.11119938,-0.1269055,-0.16758826,4.10330534,11.3392477,0.37283194,7.74188995,0.3563281,-0.41899553,1.32544565,2.68614268,-12.71717548,1.08310008,1.27554643,1.82538879,1.31750393,-6.04326582,-2.93426132,4.15551472,3.17069054,-1.29486728,3.80284691,2.9362638,3.1549139,2.72130489,-4.82006073,0.03128684,-0.58193779,-9.61447048,4.61355591,-0.87615752,-2.20584559,-2.20848274,-0.33823001,2.68657351,-13.98972893,-4.88541365,-2.410882,4.9832015,9.12745571,-3.7268796,1.59689355,-0.67121464,-0.87997353,4.60446167,2.64457011,-2.4108932,0.97406292,-0.56222904,-6.99822378,-3.5496676,-1.49242258,-0.85833126,2.85443544,-2.4673624,-4.55750227,-0.60679752,-6.31469536,9.96064949,-0.82390428,4.28294277,3.9873116,-6.63606501,3.26781416,-1.37736964,-3.08700109,2.85228229,-0.98093826,-0.72780436,3.95400095,-0.09956385,1.18629861,-6.24855423,-2.18392348,-3.09309268,-6.97089148,-1.32224905,0.56125355,7.19351053,0.30860153,7.51798534,-7.34187174,-1.45130134,-0.49345046,-1.60634494,-9.89289093,0.37300283,2.76667738,-2.91393518,1.62515235,-3.43796539,1.03443396,-2.77944136,3.12463856,9.6265316,-0.92159474,-2.65843987,-9.90048218,1.99513781,-2.1959877,-3.27991843,-14.75150681,-5.01540947,9.74905872,-4.15215158,-15.947299,-0.237981332260869,-13.51252138625,9.70311105,0.466631969351453
0.12741357,0.26922569,8.31933594,1.34918725,6.69985008,6.69810486,-0.77118391,5.21113968,2.80023384,3.06363773,-0.6622501,-0.42451766,4.83445454,10.5987463,-0.11093128,8.45479202,-0.20647781,-0.54567242,1.21796942,2.44566131,-14.21921921,0.72960311,1.12993371,2.53205633,0.14742303,-6.3818593,-3.72564602,5.307693,2.6975131,-1.56355906,4.75908995,3.14790702,3.22457409,2.72161412,-5.95304203,0.91427171,-1.69222271,-9.99851799,4.4196701,-0.50997365,-1.67716861,-2.22012687,0.04743883,2.12971115,-13.28560638,-5.77730227,-2.82487655,4.47068548,9.4890871,-3.47741604,1.9350189,-0.04896772,-0.72375607,4.02277327,3.15695095,-2.85914278,0.17380506,-1.34728289,-6.90948057,-4.60674334,-0.65193486,-0.98812801,3.47927213,-2.92658806,-5.34320498,-0.59832788,-15.86087132,9.98685837,-0.70578492,4.37496901,3.89476395,-6.54824448,2.3719945,-1.6374197,-2.71594715,3.62507105,-1.34680808,0.08866554,3.97622776,0.14618617,1.43440497,-6.69408846,-2.3855083,-2.45183301,-6.45939541,-1.87338185,0.22072089,7.56383085,1.24978447,7.0557394,-8.32627583,-1.95993829,-1.18323767,-2.33713031,-10.33230782,0.73915762,3.03721094,-3.49644661,2.04136252,-3.80942273,0.25885254,-2.76184893,4.70355368,9.1077404,-1.21029294,-1.76532853,-9.11854553,2.87055182,-2.47927856,-3.91836143,-14.40016174,-6.11133385,8.31623363,-4.03879404,-15.89438534,-0.391858916608696,-14.33230829125,9.3460820875,0.490726963502978
1.4741962,0.3156887,8.13128281,1.97647607,6.23940659,6.20405388,-1.73934639,6.13511372,2.95042896,2.96573019,-1.17854786,-0.67407084,5.55615139,9.67128754,-0.59528238,9.01512051,-0.81082648,-0.61098254,1.11023498,2.19814801,-15.38537979,0.30455548,0.98808706,3.15138912,-1.08696008,-6.63713741,-4.34364319,6.51648378,2.20905209,-1.75086546,5.66215611,3.286448,3.10474396,2.59894633,-7.04976892,1.73264849,-2.88933468,-10.15959167,4.05196285,-0.03942562,-1.10369551,-2.16594362,0.43487924,1.64731014,-12.15402699,-6.4567914,-3.16577125,3.79867339,9.54620457,-3.18102622,2.3173182,0.49330553,-0.58434379,3.41596222,3.47254539,-3.20545459,-0.56719053,-2.12189698,-6.59601831,-5.65891361,0.11207041,-1.12474644,3.95498633,-3.35782743,-6.04649591,-0.60123533,-25.45081139,9.61417866,-0.60205996,4.31036711,3.77228355,-6.29649496,1.40189326,-1.86801493,-2.27149606,4.31453133,-1.74610376,0.83401191,3.89031291,0.46859637,1.58329487,-7.00958157,-2.46822262,-1.75459254,-5.77326775,-2.41024661,-0.11882508,7.70587969,2.16569424,6.76827049,-8.99494648,-2.44029188,-1.90084887,-2.98876166,-10.33556271,1.13571584,3.25456476,-4.00350618,2.31016803,-4.03257942,-0.62256718,-2.72410893,6.12809134,8.55173302,-1.50815594,-0.96938533,-7.93546438,3.64245105,-2.82621384,-4.56990433,-13.84449768,-7.07354927,6.44144964,-4.02701807,-15.49358273,-0.539710148,-14.80754899875,9.3470480475,0.523590263981013
2.7968204,0.4486042,7.84281921,2.6759429,5.72612,5.64779663,-2.58273411,6.89980698,3.14893723,2.80717802,-1.6542902,-0.8937068,6.23433399,8.56870842,-1.04687357,9.36092758,-1.44668663,-0.60876536,1.00360107,1.93360257,-16.22182465,-0.17053337,0.84938276,3.65385246,-2.33273244,-6.82026958,-4.77286577,7.72688818,1.72680664,-1.84888816,6.47852135,3.35018659,2.80156851,2.36217213,-8.06335449,2.45965481,-4.14743996,-10.08865452,3.51844835,0.50934911,-0.49958527,-2.0400064,0.80936325,1.25392532,-10.64269829,-6.88467979,-3.41873312,2.99421859,9.27442837,-2.85431409,2.74172926,0.9258399,-0.46109182,2.79773283,3.58192968,-3.43297744,-1.2358526,-2.86428475,-6.07641315,-6.67439795,0.77039164,-1.2540797,4.26034927,-3.7701757,-6.63501835,-0.61639553,-34.8405304,8.82249641,-0.51415122,4.09814024,3.60561967,-5.89066935,0.41327047,-2.06625032,-1.77363372,4.89429522,-2.17795992,1.47980356,3.69629765,0.86078352,1.62908924,-7.19817591,-2.4265883,-1.02876592,-4.94709015,-2.90127969,-0.44666713,7.62939787,3.01591921,6.6811142,-9.31764603,-2.87155581,-2.60398817,-3.5290029,-9.89856434,1.55271065,3.40878677,-4.42963076,2.42993617,-4.10596418,-1.57990336,-2.66958261,7.37107849,7.96553802,-1.79849732,-0.30030885,-6.36679602,4.28789377,-3.20661545,-5.21438599,-13.11164856,-7.87277031,4.16382742,-4.12102365,-14.77428341,-0.679098404869565,-14.15079534125,8.72732591375,0.562695101704478
4.04635143,0.66794169,7.47587204,3.41952658,5.17334175,5.05008507,-3.26921749,7.47697592,3.37933683,2.57929993,-2.06710243,-1.06074643,6.8352747,7.30844975,-1.43179333,9.43268299,-2.09929204,-0.53697765,0.89777368,1.64221454,-16.74186134,-0.67257255,0.71263826,4.01502657,-3.53769779,-6.94131994,-5.00825214,8.87890816,1.2711072,-1.85399413,7.17639589,3.33886027,2.33257365,2.02465415,-8.94798565,3.07195783,-5.435709,-9.78425789,2.83462238,1.10421288,0.12001248,-1.84018183,1.1568898,0.95659965,-8.81256676,-7.03398466,-3.5725894,2.09049439,8.66096592,-2.51342154,3.2029655,1.22439826,-0.35116616,2.17978001,3.48588967,-3.52905536,-1.82367289,-3.55268741,-5.37932158,-7.61877871,1.29499018,-1.36048424,4.38258219,-4.16993189,-7.07918072,-0.64238405,-43.78408432,7.60677004,-0.44221374,3.75495362,3.38135076,-5.34532309,-0.53669083,-2.22997856,-1.24478054,5.34295368,-2.63922143,2.00450659,3.39836955,1.31185877,1.57481468,-7.26531744,-2.25997472,-0.30259028,-4.01805544,-3.31517601,-0.75300306,7.34964561,3.76371098,6.81130838,-9.27951717,-3.23301268,-3.24898052,-3.9311924,-9.038064,1.97842848,3.49212122,-4.77057886,2.40531468,-4.03440285,-2.57861876,-2.60237026,8.41507244,7.35141802,-2.06558347,0.21948799,-4.44579458,4.78814936,-3.59098244,-5.83186722,-12.23374939,-8.48732948,1.53937864,-4.31965113,-13.77737713,-0.807673070608696,-13.1985167275,8.568755865,0.605208567672382
5.18063259,0.97246897,7.05358505,4.17769957,4.59552765,4.43225479,-3.77318096,7.84715033,3.62258673,2.27574539,-2.39474297,-1.15373826,7.32739496,5.91342974,-1.71771288,9.17694569,-2.74985743,-0.39772359,0.79093999,1.31502509,-16.96484375,-1.17800164,0.57636905,4.21691799,-4.65276718,-7.00879431,-5.05499411,9.91000843,0.86024505,-1.76697612,7.72713184,3.25362635,1.72550094,1.60348701,-9.66084766,3.55075693,-6.71901751,-9.25261497,2.02294731,1.70897675,0.73944211,-1.56798768,1.46491289,0.75464618,-6.73508787,-6.8912015,-3.62016654,1.12533164,7.70568609,-2.17323899,3.6922648,1.37151444,-0.2497707,1.57168591,3.19542003,-3.4857316,-2.32667446,-4.166152,-4.54203939,-8.4563942,1.66024363,-1.42791927,4.31810093,-4.56034327,-7.3536706,-0.67551315,-52.04244232,5.97830057,-0.38514292,3.3040936,3.0882802,-4.67909193,-1.39248693,-2.35772967,-0.70877433,5.64502907,-3.12387609,2.39440131,3.004498,1.80715942,1.43021643,-7.2184248,-1.97282577,0.39611915,-3.02423811,-3.62262487,-1.02913582,6.88654757,4.3777976,7.16622734,-8.88182926,-3.50480199,-3.79310679,-4.17549658,-7.7907939,2.40003657,3.49926853,-5.02332926,2.24648976,-3.82851696,-3.58093834,-2.52718282,9.2524786,6.70702791,-2.29541326,0.57592708,-2.22240496,5.12925482,-3.95205116,-6.40347672,-11.24630356,-8.90379524,-1.36059999,-4.61618662,-12.55325603,-0.923201958173913,-12.06314885375,8.67827243,0.648379850701447
6.16618633,1.35947001,6.59922028,4.92081022,4.00768852,3.81554437,-4.0766325,8.00039577,3.85803747,1.89315784,-2.61619854,-1.15381765,7.68296385,4.41166925,-1.87605381,8.5500412,-3.37663198,-0.19705036,0.68003505,0.94454002,-16.91496658,-1.66387928,0.43906367,4.24894094,-5.63407993,-7.02934504,-4.92789793,10.75782013,0.50972003,-1.59300208,8.10650539,3.09704614,1.0165298,1.11861825,-10.16391468,3.88269377,-7.95887566,-8.50737953,1.11198151,2.28559637,1.34304583,-1.22828639,1.72297585,0.63990641,-4.48913813,-6.45686722,-3.55843735,0.13947175,6.42168331,-1.84672213,4.19731045,1.35742486,-0.15054123,0.98097336,2.73119187,-3.30009031,-2.74514747,-4.6853137,-3.6085484,-9.15192413,1.84433162,-1.44114602,4.07275438,-4.94159079,-7.43879938,-0.71009398,-59.39215851,3.96525502,-0.34065273,2.77404237,2.71868229,-3.91393542,-2.10337877,-2.44862533,-0.18977518,5.79161596,-3.62262607,2.64401937,2.52592134,2.3286581,1.21115911,-7.06655312,-1.57468247,1.04121482,-2.00296044,-3.79799962,-1.26768982,6.26381207,4.83385468,7.74284267,-8.14192009,-3.66876173,-4.19691563,-4.24977922,-6.21157408,2.80427623,3.42755318,-5.18608809,1.96823525,-3.50397158,-4.54742908,-2.44915152,9.88505268,6.02592993,-2.47640252,0.76385814,0.23850957,5.30235338,-4.26615143,-6.91219711,-10.18640137,-9.11729622,-4.45182848,-4.99845743,-11.15948772,-1.0236089646087,-10.79458033875,8.38371527125,0.689744870716245
6.97962093,1.82449687,6.13518143,5.62040472,3.42482567,3.22046304,-4.16991138,7.93659163,4.06455517,1.43174398,-2.71281958,-1.04597855,7.87957525,2.835675,-1.88404071,7.52151108,-3.95622087,0.05546567,0.56110281,0.52526712,-16.62002373,-2.10890222,0.2994529,4.10851574,-6.44477606,-7.00763941,-4.65021992,11.36296272,0.23163739,-1.34135783,8.29581833,2.87307453,0.24799605,0.59189606,-10.42554474,4.06051636,-9.11455345,-7.56913185,0.13519114,2.79648995,1.91568041,-0.82884759,1.92322624,0.59747338,-2.15770984,-5.74542713,-3.38849092,-0.82537693,4.83529663,-1.54435658,4.7023406,1.18063283,-0.0460916,0.41329214,2.12250805,-2.97441792,-3.08317471,-5.09315681,-2.62716627,-9.67209339,1.83066118,-1.38691211,3.66153169,-5.31100225,-7.32161331,-0.73889726,-65.63349152,1.61238754,-0.30542454,2.19675994,2.26930022,-3.07425952,-2.62629008,-2.50229931,0.28885582,5.78065348,-4.12265348,2.75609064,1.97652209,2.85554671,0.93864077,-6.82005548,-1.07998538,1.60939264,-0.98932791,-3.82090592,-1.46275151,5.50805426,5.11556196,8.52746487,-7.09234238,-3.70932007,-4.42639494,-4.15004158,-4.37050152,3.1781776,3.27698946,-5.25830078,1.58880734,-3.08051729,-5.4387126,-2.37357974,10.32284546,5.29842234,-2.59993005,0.78717405,2.85963297,5.30382586,-4.51427269,-7.34355927,-9.09095383,-9.13137627,-7.64002657,-5.4492135,-9.65814495,-1.10701484252174,-10.14300048375,8.4405974175,0.727211233697952
